LandmarkID,Name,Functn,Structure,EditBy,EditDate,Latitude,Longitude
7001580,Consolidated Carolina,1000: Residence or accommodation functions,2611: Loft building,georgeae,8/29/2007 9:36,37.52975855,-77.42448332
7001581,Edgeworth Building,1000: Residence or accommodation functions,2611: Loft building,georgeae,8/29/2007 9:35,37.53020636,-77.4252154
7000965,The Lofts at Canal Walk,1000: Residence or accommodation functions,2611: Loft building,georgeae,8/29/2007 9:35,37.53189901,-77.42633459
7000958,Sports Backers Stadium,5120: Sports team or club,3300: Sports stadium or arena,georgeae,8/29/2007 9:02,37.57013338,-77.46311712
7000457,Department of General Services,6300: Other government functions,4000: Institutional or community facilities,georgeae,8/29/2007 8:59,37.57059083,-77.46511072
7000327,Blanton House,6300: Other government functions,1100: Single-family buildings,georgeae,8/29/2007 8:55,37.54649357,-77.48119137
7000568,Ebenezer Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/29/2007 8:51,37.55042653,-77.44212491
7000023,Broomfield Christian Methodist Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/29/2007 8:50,37.5104722,-77.44734087
7000433,Woodland Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",georgeae,8/29/2007 8:43,37.5627182,-77.41279938
7000242,Evergreen Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",georgeae,8/29/2007 8:42,37.53286757,-77.38836132
7000145,Ebenezer AME Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/29/2007 8:39,37.48296123,-77.46974435
7000633,Dove Court,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,8/29/2007 8:24,37.56347348,-77.42513723
7000117,Saint Patricks Elementary School,1000: Residence or accommodation functions,4210: Grade school,georgeae,8/29/2007 8:14,37.53022095,-77.41844886
7000183,Faith Gospel Temple,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/27/2007 15:22,37.49590208,-77.44384242
7001444,Providence Park Basketball Courts,"5300: Amusement, sports, or recreation establishment",6981: Basketball courts,georgeae,8/27/2007 15:20,37.58117174,-77.42608754
7000376,Lee Medical Building,6510: Ambulatory or outpatient care services,4100: Medical facility,georgeae,8/27/2007 15:17,37.55381658,-77.46092468
7000669,WOODROW AVE,,,georgeae,8/27/2007 15:06,37.57714143,-77.43013744
7001608,Rocketts View,1000: Residence or accommodation functions,2611: Loft building,georgeae,8/27/2007 14:38,37.52765297,-77.41938991
7000970,Haxall View,1000: Residence or accommodation functions,2730: Warehouse structure,georgeae,8/27/2007 14:34,37.53106657,-77.42487509
7000689,Bill Robinson Playground,"5370: Fitness, recreational sports, gym, or athletic club","4440: Outdoor facility, no major structure",georgeae,8/27/2007 14:22,37.52949693,-77.40482387
7000040,National Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",georgeae,8/27/2007 14:21,37.51443373,-77.39261172
7000152,Fitzgerald Mobile Homes Court,1000: Residence or accommodation functions,1150: Manufactured housing,georgeae,8/27/2007 14:18,37.48466289,-77.44672145
7000134,PARNELL AIR INDUSTRIAL PARK,,,georgeae,8/27/2007 13:58,37.46713567,-77.45169453
7000574,Kingsley Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56084847,-77.45231249
7000579,Huntley Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,8/27/2007 13:52,37.56189646,-77.4513179
7000582,Henderson Center,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56251982,-77.45103002
7000583,Belgian Friendship Building,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56210995,-77.44981646
7000585,Barco-Stevens Gymnasium,5120: Sports team or club,3300: Sports stadium or arena,georgeae,8/27/2007 13:52,37.56282607,-77.44924808
7000587,Newman Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,8/27/2007 13:52,37.56359491,-77.45002361
7000588,White Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56356181,-77.45089582
7000589,MacVicar Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,8/27/2007 13:52,37.56355042,-77.45165947
7000590,Storer Hall,1320: Rooming and boarding,1320: Dormitories,georgeae,8/27/2007 13:52,37.56127042,-77.45284218
7000591,Power Plant,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56037905,-77.45335228
7000937,Baptist Memorial Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56031346,-77.45114921
7000938,Maintenance Building,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56063393,-77.45326187
7000575,L Douglas Wilder Library,6130: Colleges and Universities,4300: Library building,georgeae,8/27/2007 13:52,37.56000521,-77.45183997
7000576,Pickford Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56088354,-77.45166249
7000577,Martin E Gray Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.5616823,-77.4522325
7000578,Coburn Hall,6130: Colleges and Universities,4220: College or university facility,georgeae,8/27/2007 13:52,37.56141958,-77.45124479
7000609,BAINBRIDGE COURT,,,georgeae,8/27/2007 13:30,37.51427578,-77.46101283
7000611,Oscar E Stovall Place,1000: Residence or accommodation functions,1121: Duplex structures,georgeae,8/24/2007 14:36,37.51789797,-77.45551295
7000602,Woodcroft Village,1000: Residence or accommodation functions,1121: Duplex structures,georgeae,8/24/2007 9:26,37.5233539,-77.39891889
7001604,Soccer Center of Richmond,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,georgeae,8/23/2007 14:07,37.56321919,-77.45469586
7001603,Richfood Dairy,3110: Food and beverages,8210: Dairy facility,georgeae,8/23/2007 13:58,37.57136577,-77.45645357
7001601,Ray of Hope Pentecostal Holiness Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/23/2007 13:30,37.57484925,-77.46000588
7000565,PHILIP MORRIS VISITORS CENTER,,,georgeae,8/23/2007 13:20,37.47282414,-77.4316695
7000542,NORTHPARK OFFICE PARK,,,georgeae,8/23/2007 13:19,37.60306414,-77.4517819
7000485,Metro Richmond Visitors Center,"5000: Arts, entertainment, and recreation","3400: Exhibition, convention, or conference structure",georgeae,8/23/2007 13:18,37.54502565,-77.43794292
7000390,International Shopping Center,2100: Retail sales or service,2520: Community center (general merchandise with two or more anchors),georgeae,8/23/2007 12:46,37.5555329,-77.48787049
7000417,Williams Island,9910: Not applicable to this dimension,9000: No structure,georgeae,8/23/2007 12:19,37.55850007,-77.52387781
7000083,SAINT PAULS RECREATION CENTER,,,georgeae,8/23/2007 12:18,37.52317166,-77.44434103
7000665,WESTLAKE HILLS CIVIC PARK,,,georgeae,8/23/2007 12:18,37.5273215,-77.51738644
7000232,NEW DAY CHURCH OF GOD,6600: Religious institutions,,georgeae,8/23/2007 12:18,37.52134696,-77.44081837
7001593,The Columns,1200: Housing services for the elderly,1000: Residential buildings,georgeae,8/23/2007 8:55,37.54973033,-77.46083456
7001946,Nail Academy of Virginia,6141: Beauty schools,2000: Commercial buildings and other specialized structures,georgeae,8/22/2007 14:31,37.55689594,-77.48785547
7001945,Saint Benedict Catholic Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 14:22,37.55725643,-77.47638444
7001944,Saint Benedicts School,6120: Grade schools,4210: Grade school,georgeae,8/22/2007 14:22,37.55655006,-77.47831089
7000463,Saint Giles Presbyterian Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 14:01,37.57153659,-77.51143773
7000440,Resurrection Lutheran Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 13:41,37.56580111,-77.44629753
7000443,Patterson Avenue Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 13:22,37.5675977,-77.49287829
7000452,Northside Crusader Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 13:08,37.56758572,-77.416854
7000456,Westminster Presbyterian Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 13:03,37.57001692,-77.48778102
7001942,Richmond SPCA,"6560: Social assistance, welfare, and charitable services",2610: Light industrial structures and facilities,georgeae,8/22/2007 12:07,37.5663438,-77.46031262
7000512,Saint Thomas Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 11:57,37.58190289,-77.44535988
7000479,Saint Bridget Catholic Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 11:51,37.57394255,-77.52379328
7000475,Saint Stephens Protestant Episcopal,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 11:50,37.57340516,-77.52251143
7000467,West End Church of Christ,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 11:39,37.57227369,-77.50216106
7000543,Mount Herman Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/22/2007 11:37,37.56989854,-77.44118234
7001939,Richmond Police Stables,6420: Police,8240: Stables and other equine-related facilities,georgeae,8/22/2007 10:47,37.55445467,-77.44330854
7000481,Arthur Ashe Center,"5370: Fitness, recreational sports, gym, or athletic club",3300: Sports stadium or arena,georgeae,8/21/2007 11:43,37.57330773,-77.46318095
7001565,New Covenant Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/21/2007 8:41,37.59294103,-77.53386934
7000460,Saint Philips Protestant Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/21/2007 8:29,37.57031807,-77.43542275
7000453,Trinity Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/21/2007 8:26,37.56922247,-77.43627744
7000263,Patrick Henry Building,4242: Libraries and archives,4300: Library building,rosewl,8/20/2007 17:05,37.53922047,-77.43195215
7000749,Oliver Hill Building,6200: Public administration,2100: Office or bank building,rosewl,8/20/2007 17:05,37.53761861,-77.4323029
7000750,Jefferson Building,6200: Public administration,2100: Office or bank building,rosewl,8/20/2007 17:04,37.53705383,-77.43267511
7000751,Bank Street Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,8/20/2007 16:56,37.53725487,-77.43304937
7000752,Washington Building,6200: Public administration,2100: Office or bank building,rosewl,8/20/2007 16:55,37.53742271,-77.43331328
7000215,Riverfront Plaza East Tower,2200: Finance and Insurance,2100: Office or bank building,rosewl,8/20/2007 16:51,37.53468199,-77.43867544
7000216,Riverfront Plaza West Tower,2200: Finance and Insurance,2100: Office or bank building,rosewl,8/20/2007 16:51,37.53506209,-77.43880119
7000911,Downtown Expressway Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,8/20/2007 16:44,37.5361041,-77.43800774
7001592,Colonial Avenue Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,8/20/2007 16:41,37.552676,-77.47736343
7001591,Crenshaw Avenue Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,8/20/2007 16:38,37.55530092,-77.48466574
7001589,Second Street Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,8/20/2007 16:29,37.54307545,-77.44112816
7000195,Turning Basin,9990: To be determined,5160: Waterways,rosewl,8/20/2007 16:28,37.5332341,-77.43321486
7001936,First Jewish Cemetery in Virginia,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,8/20/2007 15:56,37.53209755,-77.42452571
7001572,Saint Christophers School,6120: Grade schools,4210: Grade school,georgeae,8/20/2007 15:41,37.57935108,-77.5216906
7001571,Patterson Avenue Seventh Day Adventist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/17/2007 15:35,37.56477296,-77.48745988
7001570,Richmond Seventh Day Adventist Academy,6120: Grade schools,4210: Grade school,georgeae,8/17/2007 15:35,37.56444164,-77.48674632
7001563,Village Shopping Center,2100: Retail sales or service,2520: Community center (general merchandise with two or more anchors),georgeae,8/17/2007 15:32,37.59097593,-77.53214692
7001588,Lock Lane Condominiums,1000: Residence or accommodation functions,1120: Attached units,georgeae,8/17/2007 15:21,37.56144021,-77.49200216
7001569,Seventh Street Christian Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/17/2007 15:19,37.56204052,-77.49317069
7001568,Saints Constantine and Helen Greek Orthodox Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/17/2007 15:18,37.56117797,-77.49350329
7001567,Reveille United Methodist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/17/2007 13:40,37.56023817,-77.49625836
7001558,University of Richmond Fraternity Row,"6830: Civic, social, and fraternal organizations",1320: Dormitories,georgeae,8/16/2007 11:41,37.58214723,-77.54070474
7001554,University Forest Apartments South,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,8/16/2007 11:28,37.57177593,-77.54217206
7001555,University Forest Apartments North,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,8/16/2007 11:27,37.57243469,-77.5405122
7001552,Thalhimer Guest Cottage,1000: Residence or accommodation functions,1000: Residential buildings,georgeae,8/16/2007 11:23,37.57392913,-77.54109468
7001550,University of Richmond Bus Stop,"4133: Local transit systems--bus, special needs, and other motor vehicles",5300: Bus stop shelter,georgeae,8/16/2007 11:21,37.57948686,-77.53474654
7001504,Retail Merchants Association,"2400: Business, professional, scientific, and technical services",2000: Commercial buildings and other specialized structures,georgeae,8/16/2007 9:49,37.57800843,-77.50161385
7000399,Temple Beth El,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/16/2007 9:45,37.55802215,-77.48250665
7001501,Lacrosse Field,"5370: Fitness, recreational sports, gym, or athletic club",4220: College or university facility,georgeae,8/16/2007 9:40,37.57217347,-77.54506418
7001499,University of Richmond Presidents Home,1100: Private household,1110: Detached units,georgeae,8/16/2007 9:36,37.57311519,-77.54633954
7001498,Jepson Alumni Center,"6830: Civic, social, and fraternal organizations",4220: College or university facility,georgeae,8/16/2007 9:36,37.57406546,-77.54611439
7001487,Jenkins Greek Theater,"6830: Civic, social, and fraternal organizations","6970: Outdoor stage, bandstand, or similar structure",georgeae,8/16/2007 9:05,37.57647799,-77.5426127
7000891,Thalhimer Tennis Support Facility,6130: Colleges and Universities,6980: Other installed recreational or athletic equipment,georgeae,8/16/2007 8:59,37.54503393,-77.45373582
7001477,Westhampton Tennis Courts,"5370: Fitness, recreational sports, gym, or athletic club",6982: Tennis courts,georgeae,8/16/2007 8:40,37.57662529,-77.54355983
7001475,Oakwood Hebrew Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",georgeae,8/16/2007 8:16,37.53491369,-77.39710045
7000406,Robert E Lee School,1000: Residence or accommodation functions,4210: Grade school,georgeae,8/15/2007 17:19,37.55948693,-77.47707256
7000408,James River Park Boat Launch,"5300: Amusement, sports, or recreation establishment","5520: Pier, dock, wharf, or jetty",georgeae,8/15/2007 17:18,37.55963068,-77.54571252
7000410,Virginia Department of Motor Vehicles,6200: Public administration,2100: Office or bank building,georgeae,8/15/2007 17:13,37.55999438,-77.46350327
7000235,Manchester Circuit Courthouse,6221: Courts,2100: Office or bank building,georgeae,8/15/2007 17:07,37.52175605,-77.44162108
7000116,Manchester Overlook,,,georgeae,8/15/2007 10:38,37.52952921,-77.4459589
7000123,Manchester Climbing Wall,"5370: Fitness, recreational sports, gym, or athletic club",9200: Unclassifiable structure,georgeae,8/15/2007 10:38,37.5295866,-77.44589521
7000346,MCV Hospital Heliport,4110: Air transportation,5640: Heliport facility,rosewl,8/13/2007 18:05,37.54793135,-77.4303828
7000031,Mary Munford Soccer Field,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,8/13/2007 17:10,37.56232492,-77.50059149
7001450,Mary Munford Tennis Courts,"5300: Amusement, sports, or recreation establishment",6982: Tennis courts,rosewl,8/13/2007 17:10,37.56295417,-77.50018861
7001451,Mary Munford Basketball Courts,"5300: Amusement, sports, or recreation establishment",6981: Basketball courts,rosewl,8/13/2007 17:10,37.56309349,-77.49981556
7000682,Woodville Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:46,37.54769499,-77.4041014
7000026,Swansboro Elementary School,6121: Elementary,4210: Grade school,rosewl,8/13/2007 16:44,37.511272,-77.46652456
7000736,Randolph Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:33,37.54403955,-77.46212667
7001438,Westwood House,1320: Rooming and boarding,1100: Single-family buildings,georgeae,8/1/2007 15:30,37.57625426,-77.45266395
7000600,East District Initiative,6200: Public administration,2100: Office or bank building,georgeae,7/26/2007 8:53,37.5351737,-77.41510774
7000727,Powhatan Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:29,37.51560601,-77.40458036
7000735,Hotchkiss Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:25,37.56915091,-77.42400348
7000734,Fairmount Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:23,37.54493926,-77.41273706
7000596,Blackwell Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:07,37.51602549,-77.44402644
7000728,Battery Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:05,37.56864903,-77.4411311
7000732,Bellemeade Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,8/13/2007 16:05,37.49628374,-77.44067622
7000106,Creighton Court Management Office,"2300: Real estate, and rental and leasing",3800: Other community structures,rosewl,8/13/2007 15:44,37.54452457,-77.3986854
7000598,Hillside Court Management Office,"2300: Real estate, and rental and leasing",3800: Other community structures,rosewl,8/13/2007 15:20,37.50381073,-77.43420751
7000455,Hotchkiss Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,rosewl,8/13/2007 15:12,37.56983762,-77.42273697
7000592,Battery Park Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,rosewl,8/13/2007 14:07,37.56892153,-77.44132219
7000122,Chimborazo Elementary School,6121: Elementary,4210: Grade school,rosewl,8/13/2007 14:02,37.52983389,-77.41312292
7000218,Ambulance Station 10,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:58,37.53566401,-77.41465513
7000466,Ambulance Station 40,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:58,37.57083799,-77.41848328
7000684,Richmond Fire Station 19,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:56,37.57367512,-77.51940951
7000699,Richmond Fire Station 12,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:56,37.54923524,-77.4701214
7000697,Richmond Fire Station 23,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:56,37.49893747,-77.50884545
7000255,Richmond Fire Station 16,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:56,37.58846434,-77.44753971
7000244,Richmond Fire Station 25,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.53905845,-77.56017482
7000308,Richmond Fire Station 6,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.54269561,-77.44783531
7000360,Richmond Fire Station 5,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.55095773,-77.44301313
7000444,Richmond Fire Station 15,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.56664138,-77.42112665
7000414,Richmond Fire Station 10,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.5599418,-77.46068932
7000423,Richmond Fire Station 18,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.56219516,-77.48493402
7000468,Richmond Fire Station 14,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.57183034,-77.44382511
7000039,Richmond Fire Station 8,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.5148628,-77.40414623
7000056,Richmond Fire Station 13,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.51853195,-77.43774747
7000231,Richmond Fire Station 20,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.52099551,-77.48705759
7000238,Richmond Fire Station 11,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:55,37.53826445,-77.40798832
7001465,Henrico Fire Station 8,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:47,37.59405604,-77.54928499
7001464,Tuckahoe Volunteer Rescue Squad Station 1,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 13:45,37.59357465,-77.53279469
7000900,Warsaw Condominiums,1000: Residence or accommodation functions,1300: Other specialized residential structures,rosewl,8/13/2007 13:23,37.54785306,-77.4587238
7001401,Hollywood Cemetery Offices,6720: Cremation services and cemeteries,"3500: Churches, synagogues, temples, mosques, etc",rosewl,8/13/2007 13:04,37.53989275,-77.4530037
7000487,Country Club of Virginia Clubhouse,"6830: Civic, social, and fraternal organizations",1000: Residential buildings,rosewl,8/13/2007 12:38,37.57186477,-77.52729216
7000806,Willow Oaks Fitness Center,"5370: Fitness, recreational sports, gym, or athletic club",,rosewl,8/13/2007 12:35,37.53573784,-77.50685067
7001448,Country Club of Virginia Golf Course,"5370: Fitness, recreational sports, gym, or athletic club",9100: Not applicable to this dimension,rosewl,8/13/2007 12:31,37.57188893,-77.53364727
7000528,Saint Mary's Hospital,6530: Hospital,4110: Hospital building,rosewl,8/13/2007 12:27,37.58393909,-77.51269708
7000256,Libbie Place Shopping Center,2100: Retail sales or service,2000: Commercial buildings and other specialized structures,rosewl,8/13/2007 12:15,37.58782444,-77.50158357
7000526,Crossroads Shopping Center,2100: Retail sales or service,"2500: Malls, shopping centers, or collection of shops",rosewl,8/13/2007 12:14,37.58518411,-77.49344594
7000521,The Shops at Willow Lawn,2100: Retail sales or service,"2500: Malls, shopping centers, or collection of shops",rosewl,8/13/2007 12:10,37.58152231,-77.49782473
7001462,Lakeside Volunteer Rescue Squad,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 12:05,37.61469197,-77.46972017
7000089,Forest View Volunteer Rescue Squad Station 1,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/13/2007 11:48,37.52529025,-77.4971482
7000550,Cary Street Annex,6130: Colleges and Universities,2600: Industrial buildings and structures,rosewl,8/13/2007 10:50,37.54388922,-77.45358245
7000272,Capitol Square,6200: Public administration,4000: Institutional or community facilities,rosewl,8/13/2007 10:13,37.53854876,-77.43375379
7000659,Linden Row Inn,"1300: Hotels, motels, or other accommodation services","1330: Hotels, motels, and tourist courts",rosewl,8/10/2007 15:52,37.54330372,-77.44215568
7000304,Main Library,4242: Libraries and archives,4300: Library building,rosewl,8/10/2007 15:49,37.5430043,-77.44234135
7000977,Petronius S Jones Gazebo,"5000: Arts, entertainment, and recreation","6970: Outdoor stage, bandstand, or similar structure",rosewl,8/10/2007 15:33,37.54431205,-77.46235062
7000432,Arthur Ashe Monument,"5000: Arts, entertainment, and recreation","4700: Cemetery, monument, tombstone, or mausoleum",rosewl,8/10/2007 12:02,37.56517892,-77.47906537
7000458,Arthur Ashe Tennis Courts,"5300: Amusement, sports, or recreation establishment",6982: Tennis courts,rosewl,8/10/2007 12:01,37.56654911,-77.43962163
7000334,Sixth Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/10/2007 8:29,37.54684669,-77.47175807
7000291,Saint Luke Evangelical Lutheran,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 16:12,37.54228662,-77.53813958
7000251,Saint John Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 16:11,37.58784463,-77.44393631
7000250,New Friendship Disciples of Christ,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 16:09,37.5876364,-77.4443554
7000223,Jerusalem Holiness,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 15:59,37.51923679,-77.44199751
7000222,Muhammad Mosque #24,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 15:44,37.5192397,-77.44970949
7001461,The Miami,1000: Residence or accommodation functions,1200: Multifamily structures,georgeae,8/9/2007 15:34,37.54968878,-77.47698965
7000153,Redeemed Church of God,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 14:39,37.48565851,-77.49452883
7000150,Southside Baptist Temple,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 14:38,37.4850896,-77.49308421
7000133,Primera Iglesia Pentecostal,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 14:12,37.47168208,-77.48748717
7000129,Branch's Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 14:10,37.46970164,-77.48506228
7000128,Walmsley Baptist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 14:10,37.46731172,-77.46439011
7000126,Walmsley Boulevard United Methodist,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 13:25,37.46184161,-77.45232131
7000447,Saint Elizabeth Catholic Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",georgeae,8/9/2007 13:09,37.56726999,-77.42043541
7000374,Cary Court Shopping Center,2100: Retail sales or service,"2500: Malls, shopping centers, or collection of shops",rosewl,8/9/2007 11:33,37.55369741,-77.48196906
7000151,Broad Rock Sports Complex,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,8/9/2007 11:26,37.48376135,-77.47995893
7000011,Mount Olivet Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,8/9/2007 11:10,37.5035845,-77.45583375
7000119,United Baptist Church,6600: Religious institutions,,georgeae,8/9/2007 9:20,37.53147415,-77.54820331
7000090,Old Dominion Railway Museum,5210: Museum,3940: Train station,georgeae,8/9/2007 9:01,37.52592557,-77.43563598
7000060,Manchester Dam,9900: Unclassifiable function,6220: Dam,georgeae,8/9/2007 8:44,37.53042141,-77.44201904
7001455,E-911 Call Center Radio Tower,6430: Emergency response,6500: Communication towers,rosewl,8/8/2007 14:12,37.49914646,-77.45528688
7001454,E-911 Call Center,6430: Emergency response,4530: Emergency operation center,rosewl,8/8/2007 14:12,37.49961956,-77.45541034
7001456,Richmond Southside Transfer Station,"4340: Sewer, solid waste, and related services",6300: Sewer and waste-related facility,rosewl,8/8/2007 14:12,37.50014539,-77.45437065
